sample_id,temperature,variation_id,label,source_text,variation_text,delta_score_2gram,delta_entropy_2gram,delta_variance_2gram,delta_score_3gram,delta_entropy_3gram,delta_variance_3gram,delta_score_4gram,delta_entropy_4gram,delta_variance_4gram,delta_score_5gram,delta_entropy_5gram,delta_variance_5gram
45,0.5,9,human,"Question: Are laboratories reporting serum quantitative hCG results correctly? Answer: Many factors contribute to the erroneous reporting of hCG results, including (a) the complexity of hCG molecule and confusion of nomenclature on the various forms of hCG; (b) laboratory personnel's lack of awareness","Are the serum quantitative hCG results being reported accurately by laboratories? Multiple factors contribute to errors, including (a) the complexity of the hCG molecule and confusion about its different forms; (b) laboratory personnel's lack of awareness.",1.6580180914979731e-07,0.14931454819586287,0.023795359904818555,0.012693985253473115,0.18721154208814594,0.0,0.01267561078667008,0.19237189264745602,0.0,1.6580180914979784e-07,0.19782574332991798,0.0
45,0.5,10,human,"Question: Are laboratories reporting serum quantitative hCG results correctly? Answer: Many factors contribute to the erroneous reporting of hCG results, including (a) the complexity of hCG molecule and confusion of nomenclature on the various forms of hCG; (b) laboratory personnel's lack of awareness",Do laboratories provide correct serum quantitative hCG results? Errors in reporting are caused by (a) the complexity of the hCG molecule and confusion of nomenclature on its forms; (b) laboratory staff's lack of awareness.,2.1317375462116791e-07,0.20815504821879616,0.023795359904818555,0.016320838183036875,0.2478361639045814,0.0,0.016297213868575827,0.25489224962878954,0.0,2.1317375462116866e-07,0.2623642644674895,0.0
46,0.5,1,ai,"Question: Is the fibronectin-aggrecan complex present in cervical disk disease? 
Answer: Biochemical analysis of injured cervical intervertebral disks revealed elevated levels of fibronectin and aggrecan, suggesting the presence of this complex in cervical disk disease. This finding may contribute to the understanding of the pathogenesis and potential therapeutic targets for this condition. 
","Is the fibronectin-aggrecan complex found in cervical disk disease? Biochemical studies of damaged cervical intervertebral disks showed increased fibronectin and aggrecan levels, indicating this complex exists in cervical disk disease. This discovery could aid in understanding the disease's pathogenesis and identifying therapeutic targets.",2.1317375462116866e-07,0.20580554688734187,0.00834964598084132,0.016320838183036854,0.20453710908972944,0.004383329862557267,0.0162972138685758,0.20294084399669066,0.0,2.1317375462116866e-07,0.20763936477824663,0.0
46,0.5,2,ai,"Question: Is the fibronectin-aggrecan complex present in cervical disk disease? 
Answer: Biochemical analysis of injured cervical intervertebral disks revealed elevated levels of fibronectin and aggrecan, suggesting the presence of this complex in cervical disk disease. This finding may contribute to the understanding of the pathogenesis and potential therapeutic targets for this condition. 
","Does cervical disk disease involve the fibronectin-aggrecan complex? Analysis of injured cervical intervertebral disks demonstrated elevated fibronectin and aggrecan, suggesting the complex's presence in this disease. This insight may help clarify the condition's pathogenesis and guide treatment options.",3.3160361829959537e-07,0.2665432353303001,0.039150354019158694,0.025387970506946217,0.30077817974963716,0.019991670137442734,0.025351221573340132,0.3364722366212134,0.0,3.316036182995957e-07,0.34484048629172914,0.0
46,0.5,3,ai,"Question: Is the fibronectin-aggrecan complex present in cervical disk disease? 
Answer: Biochemical analysis of injured cervical intervertebral disks revealed elevated levels of fibronectin and aggrecan, suggesting the presence of this complex in cervical disk disease. This finding may contribute to the understanding of the pathogenesis and potential therapeutic targets for this condition. 
","Is the fibronectin-aggrecan complex present in cases of cervical disk disease? Biochemical examination of affected cervical intervertebral disks revealed higher fibronectin and aggrecan, implying the complex exists in cervical disk disease. This finding might enhance understanding of disease mechanisms and therapeutic approaches.",2.3685972735685406e-07,0.1977011388585077,0.014775354019158693,0.018134264647818726,0.19541766409181127,0.019991670137442734,0.018108015409528666,0.22825865198098239,0.0,2.3685972735685406e-07,0.2336148511815046,0.0
46,0.5,4,ai,"Question: Is the fibronectin-aggrecan complex present in cervical disk disease? 
Answer: Biochemical analysis of injured cervical intervertebral disks revealed elevated levels of fibronectin and aggrecan, suggesting the presence of this complex in cervical disk disease. This finding may contribute to the understanding of the pathogenesis and potential therapeutic targets for this condition. 
","Are fibronectin and aggrecan complexed in cervical disk disease? Injured cervical intervertebral disks showed increased levels of these proteins through biochemical analysis, indicating the complex's presence. This could contribute to better understanding and treatment of the disease.",3.5528959103528067e-07,0.29394220951841543,0.039150354019158694,0.02720139697172809,0.328949056716334,0.019991670137442734,0.027162023114293006,0.3654597734944649,0.0,3.552895910352811e-07,0.3746934494414109,0.0
46,0.5,5,ai,"Question: Is the fibronectin-aggrecan complex present in cervical disk disease? 
Answer: Biochemical analysis of injured cervical intervertebral disks revealed elevated levels of fibronectin and aggrecan, suggesting the presence of this complex in cervical disk disease. This finding may contribute to the understanding of the pathogenesis and potential therapeutic targets for this condition. 
","Does the fibronectin-aggrecan complex occur in cervical disk disease? Elevated fibronectin and aggrecan levels were detected in injured cervical intervertebral disks, suggesting the complex's involvement. This may provide insights into disease pathogenesis and potential therapies.",4.0266153650665127e-07,0.3511006233583638,0.039150354019158694,0.03082824990129185,0.3877895567392673,0.019991670137442734,0.030783626196198753,0.42608439531090037,0.0,4.026615365066519e-07,0.43721380642274443,0.0
46,0.5,6,ai,"Question: Is the fibronectin-aggrecan complex present in cervical disk disease? 
Answer: Biochemical analysis of injured cervical intervertebral disks revealed elevated levels of fibronectin and aggrecan, suggesting the presence of this complex in cervical disk disease. This finding may contribute to the understanding of the pathogenesis and potential therapeutic targets for this condition. 
","Is the fibronectin-aggrecan complex associated with cervical disk disease? Biochemical analysis revealed increased fibronectin and aggrecan in damaged cervical disks, indicating the complex's presence. This finding may help explain disease mechanisms and therapeutic targets.",4.2634750924233657e-07,0.38095358650804556,0.039150354019158694,0.03264167636607373,0.418561215406021,0.019991670137442734,0.03259442773715163,0.4578330936254802,0.0,4.263475092423373e-07,0.47000362924573613,0.0
46,0.5,7,ai,"Question: Is the fibronectin-aggrecan complex present in cervical disk disease? 
Answer: Biochemical analysis of injured cervical intervertebral disks revealed elevated levels of fibronectin and aggrecan, suggesting the presence of this complex in cervical disk disease. This finding may contribute to the understanding of the pathogenesis and potential therapeutic targets for this condition. 
","Is the fibronectin-aggrecan complex found in cervical intervertebral disk disease? Analysis of injured disks showed elevated fibronectin and aggrecan, implying the complex exists in this condition. This could aid understanding of pathogenesis and treatment strategies.",4.0266153650665127e-07,0.3511006233583638,0.039150354019158694,0.03082824990129185,0.3877895567392673,0.019991670137442734,0.030783626196198753,0.42608439531090037,0.0,4.026615365066519e-07,0.43721380642274443,0.0
46,0.5,8,ai,"Question: Is the fibronectin-aggrecan complex present in cervical disk disease? 
Answer: Biochemical analysis of injured cervical intervertebral disks revealed elevated levels of fibronectin and aggrecan, suggesting the presence of this complex in cervical disk disease. This finding may contribute to the understanding of the pathogenesis and potential therapeutic targets for this condition. 
","Does cervical disk disease feature the fibronectin-aggrecan complex? Biochemical studies of injured cervical disks revealed increased fibronectin and aggrecan, suggesting the complex is present. This may contribute to understanding disease progression and therapy.",4.5003348197802187e-07,0.41172524517479925,0.039150354019158694,0.03445510283085561,0.4503099137206008,0.019991670137442734,0.0344052292781045,0.4906229164484719,0.0,4.500334819780227e-07,0.5039051809214179,0.0
46,0.5,9,ai,"Question: Is the fibronectin-aggrecan complex present in cervical disk disease? 
Answer: Biochemical analysis of injured cervical intervertebral disks revealed elevated levels of fibronectin and aggrecan, suggesting the presence of this complex in cervical disk disease. This finding may contribute to the understanding of the pathogenesis and potential therapeutic targets for this condition. 
","Is the presence of the fibronectin-aggrecan complex confirmed in cervical disk disease? Injured cervical intervertebral disks exhibited elevated fibronectin and aggrecan levels, indicating the complex's presence. This discovery could inform pathogenesis and therapeutic development.",4.2634750924233657e-07,0.38095358650804556,0.039150354019158694,0.03264167636607373,0.418561215406021,0.019991670137442734,0.03259442773715163,0.4578330936254802,0.0,4.263475092423373e-07,0.47000362924573613,0.0
46,0.5,10,ai,"Question: Is the fibronectin-aggrecan complex present in cervical disk disease? 
Answer: Biochemical analysis of injured cervical intervertebral disks revealed elevated levels of fibronectin and aggrecan, suggesting the presence of this complex in cervical disk disease. This finding may contribute to the understanding of the pathogenesis and potential therapeutic targets for this condition. 
","Is the fibronectin-aggrecan complex detectable in cervical disk disease? Biochemical analysis of damaged cervical disks showed increased fibronectin and aggrecan, suggesting the complex's involvement. This may enhance understanding and treatment of the condition.",4.5003348197802187e-07,0.41172524517479925,0.039150354019158694,0.03445510283085561,0.4503099137206008,0.019991670137442734,0.0344052292781045,0.4906229164484719,0.0,4.500334819780227e-07,0.5039051809214179,0.0
47,0.5,1,ai,"Question: Does Residency Selection Criteria Predict Performance in Orthopaedic Surgery Residency? 

Answer: We found that USMLE Step 2, number of honors in medical school, and research productivity were significantly associated with performance in orthopaedic surgery residency. However, these factors only explained a small portion of the variability in resident performance, suggesting that other factors, such as personality traits and non-academic experiences, may also play a role. 
","Does Residency Selection Criteria Predict Performance in Orthopaedic Surgery Residency? We discovered that USMLE Step 2 scores, the count of honors received in medical school, and research output were significantly linked to performance in orthopaedic surgery residency. Nevertheless, these factors accounted for only a minor part of the variation in resident performance, indicating that additional elements like personality traits and non-academic experiences might also influence outcomes.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.5,2,ai,"Question: Does Residency Selection Criteria Predict Performance in Orthopaedic Surgery Residency? 

Answer: We found that USMLE Step 2, number of honors in medical school, and research productivity were significantly associated with performance in orthopaedic surgery residency. However, these factors only explained a small portion of the variability in resident performance, suggesting that other factors, such as personality traits and non-academic experiences, may also play a role. 
","Is there a correlation between Residency Selection Criteria and performance in Orthopaedic Surgery Residency? Our findings show that USMLE Step 2 results, the number of medical school honors, and research productivity significantly correlate with orthopaedic surgery residency performance. However, these variables explained only a small fraction of the differences in resident performance, implying that other factors such as personality and extracurricular experiences may also be important.",0.0,0.04265521111137982,0.030664926264958384,0.0,0.04332169878499492,0.031217481789802295,0.0,0.02200467239872772,0.01586888657648284,0.0,0.0,0.0
47,0.5,3,ai,"Question: Does Residency Selection Criteria Predict Performance in Orthopaedic Surgery Residency? 

Answer: We found that USMLE Step 2, number of honors in medical school, and research productivity were significantly associated with performance in orthopaedic surgery residency. However, these factors only explained a small portion of the variability in resident performance, suggesting that other factors, such as personality traits and non-academic experiences, may also play a role. 
","Can Residency Selection Criteria predict how well someone performs in Orthopaedic Surgery Residency? We found significant associations between USMLE Step 2 scores, medical school honors, and research productivity with residency performance in orthopaedic surgery. Despite this, these factors only explained a limited amount of the variability in performance, suggesting that other influences like personality traits and non-academic experiences could also be relevant.",9.474389094274162e-08,0.02225672612279439,0.029656896751069486,0.0072537058591274906,0.021216822352577047,0.031217481789802295,0.007243206163811466,0.0435926100870887,0.01586888657648284,9.474389094274162e-08,0.06669137449867257,0.0
47,0.5,4,ai,"Question: Does Residency Selection Criteria Predict Performance in Orthopaedic Surgery Residency? 

Answer: We found that USMLE Step 2, number of honors in medical school, and research productivity were significantly associated with performance in orthopaedic surgery residency. However, these factors only explained a small portion of the variability in resident performance, suggesting that other factors, such as personality traits and non-academic experiences, may also play a role. 
","Does performance in Orthopaedic Surgery Residency relate to Residency Selection Criteria? Our study indicated that USMLE Step 2, the number of honors earned in medical school, and research productivity were significantly linked to residency performance. Still, these factors only accounted for a small portion of the performance variability, hinting that other factors such as personality and non-academic experiences may contribute.",1.4211583641411244e-07,0.05636352391809929,0.029101671490136743,0.010880558788691236,0.05511837402825748,0.031217481789802295,0.0108648092457172,0.07807878615825725,0.01586888657648284,1.4211583641411244e-07,0.10178269430994202,0.0
47,0.5,5,ai,"Question: Does Residency Selection Criteria Predict Performance in Orthopaedic Surgery Residency? 

Answer: We found that USMLE Step 2, number of honors in medical school, and research productivity were significantly associated with performance in orthopaedic surgery residency. However, these factors only explained a small portion of the variability in resident performance, suggesting that other factors, such as personality traits and non-academic experiences, may also play a role. 
","Is performance in Orthopaedic Surgery Residency predicted by Residency Selection Criteria? We identified that USMLE Step 2 scores, medical school honors count, and research productivity were significantly associated with performance. However, these factors only explained a small part of the variability in resident performance, suggesting that other elements like personality traits and non-academic experiences might also play a role.",1.6580180914979784e-07,0.04996144268214664,0.046045785639958384,0.012693985253473108,0.0725101167401263,0.031217481789802295,0.012675610786670066,0.09577836325765787,0.01586888657648284,1.6580180914979784e-07,0.1198011998126205,0.0
47,0.5,6,ai,"Question: Does Residency Selection Criteria Predict Performance in Orthopaedic Surgery Residency? 

Answer: We found that USMLE Step 2, number of honors in medical school, and research productivity were significantly associated with performance in orthopaedic surgery residency. However, these factors only explained a small portion of the variability in resident performance, suggesting that other factors, such as personality traits and non-academic experiences, may also play a role. 
","Does the selection criteria for residency forecast performance in Orthopaedic Surgery Residency? Our results showed that USMLE Step 2, number of honors during medical school, and research productivity were significantly related to performance. Yet, these factors explained only a small portion of the variability, implying that other aspects such as personality traits and non-academic experiences could also be influential.",1.6580180914979784e-07,0.04996144268214664,0.046045785639958384,0.012693985253473108,0.0725101167401263,0.031217481789802295,0.012675610786670066,0.09577836325765787,0.01586888657648284,1.6580180914979784e-07,0.1198011998126205,0.0
47,0.5,7,ai,"Question: Does Residency Selection Criteria Predict Performance in Orthopaedic Surgery Residency? 

Answer: We found that USMLE Step 2, number of honors in medical school, and research productivity were significantly associated with performance in orthopaedic surgery residency. However, these factors only explained a small portion of the variability in resident performance, suggesting that other factors, such as personality traits and non-academic experiences, may also play a role. 
","Are Residency Selection Criteria predictive of performance in Orthopaedic Surgery Residency? We found significant correlations between USMLE Step 2 scores, honors in medical school, and research productivity with residency performance. However, these variables explained only a minor part of the variability, suggesting that additional factors like personality and non-academic experiences may also affect outcomes.",2.8423167282822487e-07,0.14011253967644466,0.046045785639958384,0.02176111757738247,0.1643176659932486,0.031217481789802295,0.0217296184914344,0.18930442126848224,0.01586888657648284,2.8423167282822487e-07,0.21511137961694615,0.0
47,0.5,8,ai,"Question: Does Residency Selection Criteria Predict Performance in Orthopaedic Surgery Residency? 

Answer: We found that USMLE Step 2, number of honors in medical school, and research productivity were significantly associated with performance in orthopaedic surgery residency. However, these factors only explained a small portion of the variability in resident performance, suggesting that other factors, such as personality traits and non-academic experiences, may also play a role. 
","Do Residency Selection Criteria determine performance in Orthopaedic Surgery Residency? Our findings revealed significant associations between USMLE Step 2, medical school honors, and research productivity with performance. Nonetheless, these factors accounted for only a small fraction of the variation, indicating that other factors such as personality traits and non-academic experiences might also be important.",2.8423167282822487e-07,0.14011253967644466,0.046045785639958384,0.02176111757738247,0.1643176659932486,0.031217481789802295,0.0217296184914344,0.18930442126848224,0.01586888657648284,2.8423167282822487e-07,0.21511137961694615,0.0
47,0.5,9,ai,"Question: Does Residency Selection Criteria Predict Performance in Orthopaedic Surgery Residency? 

Answer: We found that USMLE Step 2, number of honors in medical school, and research productivity were significantly associated with performance in orthopaedic surgery residency. However, these factors only explained a small portion of the variability in resident performance, suggesting that other factors, such as personality traits and non-academic experiences, may also play a role. 
","Is performance in Orthopaedic Surgery Residency influenced by Residency Selection Criteria? We observed that USMLE Step 2 scores, the number of honors in medical school, and research productivity were significantly linked to performance. However, these factors explained only a small part of the variability, suggesting that other influences like personality and non-academic experiences may also play a role.",1.8948778188548325e-07,0.06735318539401547,0.046045785639958384,0.014507411718254981,0.09020969383952693,0.031217481789802295,0.014486412327622933,0.11379686876033634,0.01586888657648284,1.8948778188548325e-07,0.13815033848081626,0.0
47,0.5,10,ai,"Question: Does Residency Selection Criteria Predict Performance in Orthopaedic Surgery Residency? 

Answer: We found that USMLE Step 2, number of honors in medical school, and research productivity were significantly associated with performance in orthopaedic surgery residency. However, these factors only explained a small portion of the variability in resident performance, suggesting that other factors, such as personality traits and non-academic experiences, may also play a role. 
","Can Residency Selection Criteria predict success in Orthopaedic Surgery Residency? Our study found that USMLE Step 2, medical school honors, and research productivity were significantly associated with residency performance. Still, these factors only explained a small portion of the variability, implying that other factors such as personality traits and non-academic experiences may also contribute.",2.8423167282822487e-07,0.14011253967644466,0.046045785639958384,0.02176111757738247,0.1643176659932486,0.031217481789802295,0.0217296184914344,0.18930442126848224,0.01586888657648284,2.8423167282822487e-07,0.21511137961694615,0.0
48,0.5,1,human,Question: Amblyopia: is visual loss permanent? Answer: Older people with a history of amblyopia who develop visual loss in the previously normal eye can experience recovery of visual function in the amblyopic eye over a period of time. This recovery in visual function occurs,Question: Is the visual loss caused by amblyopia permanent? Answer: Elderly individuals with a history of amblyopia who suffer visual loss in their previously unaffected eye may regain visual function in the amblyopic eye gradually over time. This improvement in vision takes place over a period.,4.737194547137081e-08,0.1113740439594606,0.047164256198347104,0.0036268529295637453,0.04652001563489394,0.0,0.003621603081905733,0.047628048989254435,0.0,4.737194547137081e-08,0.048790164169431716,0.0
48,0.5,2,human,Question: Amblyopia: is visual loss permanent? Answer: Older people with a history of amblyopia who develop visual loss in the previously normal eye can experience recovery of visual function in the amblyopic eye over a period of time. This recovery in visual function occurs,Question: Does amblyopia result in permanent visual loss? Answer: Older adults with amblyopia who experience vision loss in their previously normal eye can see a restoration of visual function in the amblyopic eye after some time. This visual recovery unfolds gradually.,7.105791820705622e-08,0.024397549661296924,0.06937499999999999,0.005440279394345618,0.07410797215372344,0.0,0.0054324046228586,0.0759859069779214,0.0,7.105791820705622e-08,0.07796154146971057,0.0
48,0.5,3,human,Question: Amblyopia: is visual loss permanent? Answer: Older people with a history of amblyopia who develop visual loss in the previously normal eye can experience recovery of visual function in the amblyopic eye over a period of time. This recovery in visual function occurs,"Question: Is visual impairment from amblyopia irreversible? Answer: In older patients with a history of amblyopia, if the previously normal eye loses vision, the amblyopic eye can recover visual function progressively over time. This restoration of sight occurs over a duration.",7.105791820705622e-08,0.024397549661296924,0.06937499999999999,0.005440279394345618,0.07410797215372344,0.0,0.0054324046228586,0.0759859069779214,0.0,7.105791820705622e-08,0.07796154146971057,0.0
48,0.5,4,human,Question: Amblyopia: is visual loss permanent? Answer: Older people with a history of amblyopia who develop visual loss in the previously normal eye can experience recovery of visual function in the amblyopic eye over a period of time. This recovery in visual function occurs,Question: Is the vision loss caused by amblyopia permanent? Answer: Older people who have amblyopia and develop vision loss in the formerly normal eye may regain visual function in the amblyopic eye over time. This recovery of vision happens gradually.,9.474389094274152e-08,0.0720122768419631,0.018242786705624542,0.0072537058591274906,0.10008345855698142,0.0,0.007243206163811466,0.10265415406008227,0.0,9.474389094274162e-08,0.10536051565782589,0.0
48,0.5,5,human,Question: Amblyopia: is visual loss permanent? Answer: Older people with a history of amblyopia who develop visual loss in the previously normal eye can experience recovery of visual function in the amblyopic eye over a period of time. This recovery in visual function occurs,Question: Does amblyopia cause lasting visual loss? Answer: Individuals with amblyopia who are older and lose vision in their previously normal eye can experience a gradual recovery of visual function in the amblyopic eye. This improvement occurs over a period.,9.474389094274152e-08,0.0009202583229948047,0.06937499999999999,0.0072537058591274906,0.10008345855698142,0.0,0.007243206163811466,0.10265415406008227,0.0,9.474389094274162e-08,0.10536051565782589,0.0
48,0.5,6,human,Question: Amblyopia: is visual loss permanent? Answer: Older people with a history of amblyopia who develop visual loss in the previously normal eye can experience recovery of visual function in the amblyopic eye over a period of time. This recovery in visual function occurs,Question: Is the visual loss due to amblyopia permanent? Answer: Older adults with a history of amblyopia who undergo vision loss in the previously normal eye might recover visual function in the amblyopic eye over time. This visual function recovery happens gradually.,4.737194547137081e-08,0.018533952924911112,0.02072279750164366,0.0036268529295637453,0.048790164169431716,0.0,0.003621603081905733,0.05001042057466343,0.0,4.737194547137081e-08,0.051293294387549704,0.0
48,0.5,7,human,Question: Amblyopia: is visual loss permanent? Answer: Older people with a history of amblyopia who develop visual loss in the previously normal eye can experience recovery of visual function in the amblyopic eye over a period of time. This recovery in visual function occurs,"Question: Is vision loss from amblyopia permanent? Answer: In older people with amblyopia, if the previously normal eye develops visual loss, the amblyopic eye can regain visual function gradually over time. This recovery process takes place over a period.",1.1842986367842682e-07,0.02689574472625278,0.06937499999999999,0.009067132323909363,0.1267517056391423,0.0,0.009054007704764333,0.1300531282481976,0.0,1.1842986367842703e-07,0.13353139262452274,0.0
48,0.5,8,human,Question: Amblyopia: is visual loss permanent? Answer: Older people with a history of amblyopia who develop visual loss in the previously normal eye can experience recovery of visual function in the amblyopic eye over a period of time. This recovery in visual function occurs,Question: Does amblyopia lead to irreversible vision loss? Answer: Older individuals with amblyopia who lose vision in their previously normal eye may experience a restoration of visual function in the amblyopic eye over time. This visual recovery occurs gradually.,1.1842986367842682e-07,0.02689574472625278,0.06937499999999999,0.009067132323909363,0.1267517056391423,0.0,0.009054007704764333,0.1300531282481976,0.0,1.1842986367842703e-07,0.13353139262452274,0.0
48,0.5,9,human,Question: Amblyopia: is visual loss permanent? Answer: Older people with a history of amblyopia who develop visual loss in the previously normal eye can experience recovery of visual function in the amblyopic eye over a period of time. This recovery in visual function occurs,Question: Is the visual deficit caused by amblyopia permanent? Answer: Older patients with a history of amblyopia who develop vision loss in their previously normal eye can regain visual function in the amblyopic eye over a period of time. This recovery in vision happens gradually.,2.3685972735685406e-08,0.11970772946562258,0.06937499999999999,0.0018134264647818726,0.023530497410194418,0.0,0.0018108015409528666,0.024097551579060017,0.0,2.3685972735685406e-08,0.0246926125903717,0.0
48,0.5,10,human,Question: Amblyopia: is visual loss permanent? Answer: Older people with a history of amblyopia who develop visual loss in the previously normal eye can experience recovery of visual function in the amblyopic eye over a period of time. This recovery in visual function occurs,Question: Is the loss of vision from amblyopia permanent? Answer: Elderly people with amblyopia who experience visual loss in their previously normal eye may see a recovery of visual function in the amblyopic eye over time. This improvement unfolds progressively.,9.474389094274152e-08,0.0009202583229948047,0.06937499999999999,0.0072537058591274906,0.10008345855698142,0.0,0.007243206163811466,0.10265415406008227,0.0,9.474389094274162e-08,0.10536051565782589,0.0
49,0.5,1,ai,"Question: Are high flow nasal cannulae noisier than bubble CPAP for preterm infants? Answer: At the gas flows studied, HFNC are not.  A recent study compared the noise levels of HFNC and bubble CPAP using a sound level meter placed near the infant's ear. The results showed no significant difference in noise levels between the two modalities. 
","Are high flow nasal cannulae louder than bubble CPAP for preterm infants? At the studied gas flows, HFNC are not. A recent study measured noise levels near the infant's ear using a sound level meter and found no significant difference between HFNC and bubble CPAP.",2.8423167282822487e-07,0.19165154391974815,0.03566529492455417,0.02176111757738247,0.2461330695389088,0.0,0.0217296184914344,0.25131442828090744,0.0,2.8423167282822487e-07,0.2567198468478131,0.0
49,0.5,2,ai,"Question: Are high flow nasal cannulae noisier than bubble CPAP for preterm infants? Answer: At the gas flows studied, HFNC are not.  A recent study compared the noise levels of HFNC and bubble CPAP using a sound level meter placed near the infant's ear. The results showed no significant difference in noise levels between the two modalities. 
","Do high flow nasal cannulae produce more noise than bubble CPAP in preterm infants? According to recent research at the gas flows tested, HFNC are not noisier. Noise levels measured near the infant's ear showed no significant difference between the two methods.",3.552895910352811e-07,0.2622691111337021,0.03566529492455417,0.02720139697172809,0.3184537311185349,0.0,0.027162023114293,0.3254224004346309,0.0,3.552895910352811e-07,0.33270575382573453,0.0
49,0.5,3,ai,"Question: Are high flow nasal cannulae noisier than bubble CPAP for preterm infants? Answer: At the gas flows studied, HFNC are not.  A recent study compared the noise levels of HFNC and bubble CPAP using a sound level meter placed near the infant's ear. The results showed no significant difference in noise levels between the two modalities. 
",Is the noise level of high flow nasal cannulae higher than that of bubble CPAP for preterm infants? The study at the examined gas flows indicates HFNC are not louder. Measurements near the infant's ear revealed no significant noise difference between HFNC and bubble CPAP.,2.8423167282822487e-07,0.19165154391974815,0.03566529492455417,0.02176111757738247,0.2461330695389088,0.0,0.0217296184914344,0.25131442828090744,0.0,2.8423167282822487e-07,0.2567198468478131,0.0
49,0.5,4,ai,"Question: Are high flow nasal cannulae noisier than bubble CPAP for preterm infants? Answer: At the gas flows studied, HFNC are not.  A recent study compared the noise levels of HFNC and bubble CPAP using a sound level meter placed near the infant's ear. The results showed no significant difference in noise levels between the two modalities. 
","Are high flow nasal cannulae noisier compared to bubble CPAP in preterm infants? At the gas flows studied, HFNC do not produce more noise. A recent study using a sound level meter near the infant's ear found no meaningful difference in noise levels between the two.",2.6054570009253947e-07,0.16917868806769043,0.03566529492455417,0.0199476911126006,0.22314355131420927,0.0,0.019918816950481533,0.22778393087071303,0.0,2.6054570009253947e-07,0.2326222952687531,0.0
49,0.5,5,ai,"Question: Are high flow nasal cannulae noisier than bubble CPAP for preterm infants? Answer: At the gas flows studied, HFNC are not.  A recent study compared the noise levels of HFNC and bubble CPAP using a sound level meter placed near the infant's ear. The results showed no significant difference in noise levels between the two modalities. 
","Do high flow nasal cannulae generate more noise than bubble CPAP for preterm infants? At the tested gas flows, HFNC are not noisier. Noise measurements near the infant's ear showed no significant difference between HFNC and bubble CPAP.",4.500334819780224e-07,0.3649232651937844,0.03566529492455417,0.03445510283085558,0.4238142467763608,0.0,0.034405229278104466,0.4336359850748619,0.0,4.500334819780227e-07,0.44393138893595907,0.0
49,0.5,6,ai,"Question: Are high flow nasal cannulae noisier than bubble CPAP for preterm infants? Answer: At the gas flows studied, HFNC are not.  A recent study compared the noise levels of HFNC and bubble CPAP using a sound level meter placed near the infant's ear. The results showed no significant difference in noise levels between the two modalities. 
","Are high flow nasal cannulae louder than bubble CPAP for preterm infants at the gas flows studied? No, HFNC are not. A recent study using a sound level meter near the infant's ear found no significant noise difference between the two.",3.789755637709665e-07,0.2869617237240738,0.03566529492455417,0.029014823436509962,0.34377153910282665,0.0,0.028972824655245866,0.35139788683788886,0.0,3.789755637709665e-07,0.3593740009078954,0.0
49,0.5,7,ai,"Question: Are high flow nasal cannulae noisier than bubble CPAP for preterm infants? Answer: At the gas flows studied, HFNC are not.  A recent study compared the noise levels of HFNC and bubble CPAP using a sound level meter placed near the infant's ear. The results showed no significant difference in noise levels between the two modalities. 
","Is there more noise from high flow nasal cannulae than from bubble CPAP in preterm infants? At the gas flows tested, HFNC are not noisier. Sound level measurements near the infant's ear showed no significant difference between the two.",4.263475092423371e-07,0.3382550181116235,0.03566529492455417,0.03264167636607371,0.3964152725882455,0.0,0.0325944277371516,0.40546510810816505,0.0,4.263475092423373e-07,0.41494385206270756,0.0
49,0.5,8,ai,"Question: Are high flow nasal cannulae noisier than bubble CPAP for preterm infants? Answer: At the gas flows studied, HFNC are not.  A recent study compared the noise levels of HFNC and bubble CPAP using a sound level meter placed near the infant's ear. The results showed no significant difference in noise levels between the two modalities. 
",Are high flow nasal cannulae noisier than bubble CPAP in preterm infants? The study at the gas flows examined found that HFNC are not. Noise levels measured near the infant's ear showed no significant difference.,5.210914001850783e-07,0.44948065322184805,0.03566529492455417,0.03989538222520121,0.5108256237659909,0.0,0.039837633900963086,0.5232481437645489,0.0,5.210914001850789e-07,0.5363047090669744,0.0
49,0.5,9,ai,"Question: Are high flow nasal cannulae noisier than bubble CPAP for preterm infants? Answer: At the gas flows studied, HFNC are not.  A recent study compared the noise levels of HFNC and bubble CPAP using a sound level meter placed near the infant's ear. The results showed no significant difference in noise levels between the two modalities. 
",Do high flow nasal cannulae produce higher noise levels than bubble CPAP for preterm infants? The recent study at the gas flows tested indicates HFNC are not noisier. Noise measurements near the infant's ear showed no significant difference.,4.500334819780224e-07,0.3649232651937844,0.03566529492455417,0.03445510283085558,0.4238142467763608,0.0,0.034405229278104466,0.4336359850748619,0.0,4.500334819780227e-07,0.44393138893595907,0.0
49,0.5,10,ai,"Question: Are high flow nasal cannulae noisier than bubble CPAP for preterm infants? Answer: At the gas flows studied, HFNC are not.  A recent study compared the noise levels of HFNC and bubble CPAP using a sound level meter placed near the infant's ear. The results showed no significant difference in noise levels between the two modalities. 
","Is the noise from high flow nasal cannulae greater than that from bubble CPAP for preterm infants? At the gas flows studied, HFNC are not noisier. Measurements near the infant's ear showed no significant difference in noise levels between the two.",3.789755637709665e-07,0.2869617237240738,0.03566529492455417,0.029014823436509962,0.34377153910282665,0.0,0.028972824655245866,0.35139788683788886,0.0,3.789755637709665e-07,0.3593740009078954,0.0
